"","test_case","test_size","db_size","time_elapsed","R.version","platform","running"
"1","sharc_data",2,61410304,2.91987156867981,"R version 3.4.0 (2017-04-21)","x86_64-pc-linux-gnu (64-bit)","CentOS Linux 7 (Core)"
"2","sharc_data",4,123209728,5.72499632835388,"R version 3.4.0 (2017-04-21)","x86_64-pc-linux-gnu (64-bit)","CentOS Linux 7 (Core)"
"3","sharc_data",8,248007680,11.5874664783478,"R version 3.4.0 (2017-04-21)","x86_64-pc-linux-gnu (64-bit)","CentOS Linux 7 (Core)"
"4","sharc_data",16,501002240,22.5248987674713,"R version 3.4.0 (2017-04-21)","x86_64-pc-linux-gnu (64-bit)","CentOS Linux 7 (Core)"
"5","sharc_data",32,1012514816,45.0278840065002,"R version 3.4.0 (2017-04-21)","x86_64-pc-linux-gnu (64-bit)","CentOS Linux 7 (Core)"
"6","sharc_data",64,2035544064,91.631156206131,"R version 3.4.0 (2017-04-21)","x86_64-pc-linux-gnu (64-bit)","CentOS Linux 7 (Core)"
"7","sharc_data",128,4081599488,181.864658355713,"R version 3.4.0 (2017-04-21)","x86_64-pc-linux-gnu (64-bit)","CentOS Linux 7 (Core)"
"8","sharc_data",256,8173710336,361.73846411705,"R version 3.4.0 (2017-04-21)","x86_64-pc-linux-gnu (64-bit)","CentOS Linux 7 (Core)"
"9","sharc_data",512,16467386368,727.612206935883,"R version 3.4.0 (2017-04-21)","x86_64-pc-linux-gnu (64-bit)","CentOS Linux 7 (Core)"
